date,BARC,HSBA,LLOY,NWG,STAN,,,AV,DLG,HSX,LGEN,PRU,BLND,DLN,GPE,HMSO,LAND,SGRO,SHC
03-01-2000 00:00,411.5282898,752.0488281,503.1394043,3383.091553,771.3399048,,,1313.157837,,,168.5,898.0324097,339.7132874,542.5,301.2225952,1327.764648,657.8510132,641.7293701,
04-01-2000 00:00,385.6633911,716.7556763,471.6322937,3290.657227,750.0698853,,,1226.315674,,200.8470001,166,911.809021,339.7132874,542.5,302.7997131,1321.567383,638.8928223,638.1063843,
05-01-2000 00:00,376.4259949,690.1768799,470.982605,3321.46875,720.3720703,,,1189.473633,,144.896698,162,864.0286255,340.9560852,540,302.0111084,1312.271484,653.5853882,631.7437744,
06-01-2000 00:00,362.3388977,667.5195923,455.39151,3327.631104,671.8121948,,,1178.947266,,200.8470001,160.25,870.3994141,350.4847107,540,302.0111084,1316.919434,653.5853882,634.4685059,
07-01-2000 00:00,354.2561035,672.74823,439.4754944,3349.198975,677.4307251,,,1205.263062,,200.8470001,161.25,880.75177,354.6275024,537.5,309.8965149,1337.060547,656.4291992,644.4541016,
10-01-2000 00:00,359.1058044,675.7982178,451.818512,3376.929199,692.6809082,,,1213.157837,,193.6737976,160,910.2163696,337.2276001,537.5,302.0111084,1335.51123,656.4291992,641.7293701,
11-01-2000 00:00,349.1755066,654.4481201,431.3551025,3336.874512,664.5883789,,,1184.210449,,197.2604065,153.25,871.9920044,337.0203857,537.5,294.1257019,1315.370117,649.7938232,636.2949219,
12-01-2000 00:00,361.4151001,666.6480713,434.603302,3259.845947,695.8914795,,,1160.526245,,195.1085052,159.5,859.2506104,335.9847107,534,293.3371887,1316.919434,656.9030762,631.7437744,
13-01-2000 00:00,357.0273132,662.7266846,434.9281006,3241.359131,705.5231934,,,1150,,194.3912048,153.5,857.6578979,325.627594,531.5,291.7601013,1316.919434,649.7938232,629.019104,
14-01-2000 00:00,357.9511108,662.2910156,436.8770142,3182.817383,723.5825806,,,1152.63147,,193.6737976,156.25,875.1774292,327.6990051,531.5,292.5486145,1312.271484,629.8875732,626.3093262,
17-01-2000 00:00,341.3237,659.2409058,434.9281006,3216.709961,716.3588867,,,1121.052612,,194.3912048,155.5,870.3994141,318.5848083,531.5,290.9715881,1298.327637,621.3563843,611.7874756,
18-01-2000 00:00,330.0078125,649.6552124,417.0632019,3148.924805,685.0557861,,,1115.789429,,195.8258057,151.25,812.2666016,314.8562012,531.5,287.0289001,1293.679688,634.1531982,600.8886719,
19-01-2000 00:00,321.2322083,631.3549805,400.8223877,2957.894287,664.9896851,,,1060.526245,,194.3912048,144.25,878.362793,314.8562012,531.5,294.1257019,1271.989258,639.3666992,599.9754028,
20-01-2000 00:00,310.3782043,603.0333862,397.8991089,3028.760498,624.857605,,,1013.157776,,199.4122925,143.75,880.75177,298.4920044,530.5,292.5486145,1258.04541,639.3666992,589.0916138,
21-01-2000 00:00,332.3171997,630.0479126,415.7640076,3102.707764,664.5883789,,,1047.368408,,193.6737976,153.5,877.5664063,299.7348022,526,284.663208,1220.861816,629.4136963,574.5697021,
24-01-2000 00:00,331.3934021,624.8192139,420.9609985,3161.249512,655.7592773,,,1073.684204,,190.8045959,149.75,891.104187,280.8848877,526,287.0289001,1200.720581,627.9918213,569.1203003,
25-01-2000 00:00,318.4609985,614.3619995,403.42099,3118.113525,641.3117065,,,1065.789429,,193.6737976,148.75,875.9736938,287.3063049,522.5,286.2402954,1179.030151,627.5178223,566.3956299,
26-01-2000 00:00,342.01651,627.4334717,420.3114014,3188.979736,686.2597046,,,1117.105225,,187.9353943,152.25,910.2163696,306.3634033,519,275.9892883,1160.438354,638.4188232,563.6708984,
27-01-2000 00:00,363.2626038,652.2694702,437.8514099,3250.602539,681.4439087,,,1102.63147,,188.6526947,150.5,944.4589844,312.3705139,519,283.8746948,1160.438354,632.7313843,571.8449707,
28-01-2000 00:00,348.2518005,640.069397,417.7128906,3266.008301,649.739502,,,1093.421021,,187.9353943,142.75,935.6992188,306.9848022,519,292.5486145,1160.438354,644.1063232,590.9030151,
31-01-2000 00:00,345.2496033,630.4835815,404.3953857,3087.302002,618.8377075,,,1076.315674,,187.9353943,146.75,909.4199829,309.2633972,517.5,294.9143066,1149.59314,642.6843872,583.6420898,
01-02-2000 00:00,340.8617859,625.6906738,399.8479919,2991.786621,628.4694214,,,1078.947266,,190.8045959,147.25,914.197998,307.3991089,514,293.3371887,1135.649292,648.3718872,570.0336304,
02-02-2000 00:00,335.3193054,621.7692261,405.6947021,3016.435791,638.5025024,,,1084.210449,,183.6315002,142,911.0126953,309.6776123,512.5,290.9715881,1113.958862,642.6843872,559.1347046,
03-02-2000 00:00,335.0884094,639.633606,406.9938965,3099.626709,654.9567261,,,1089.473633,,189.3699951,142,891.9005127,314.8562012,512.5,283.0860901,1081.423218,645.5281982,546.4243774,
04-02-2000 00:00,320.3085022,607.3905029,396.2749939,2970.21875,617.6337891,,,1057.894653,,186.5007019,134.75,823.4152832,299.52771,511.5,283.0860901,1048.887573,642.2105103,534.6273193,
07-02-2000 00:00,327.2366028,609.5690918,401.1473083,3056.490723,593.9558105,,,1031.578857,,179.3276062,133.5,783.5983276,289.7919922,511.5,282.2976074,1007.05603,636.9970093,534.6273193,
08-02-2000 00:00,333.7027893,624.3834839,412.5158081,3244.440186,661.7791138,,,1032.894653,,179.3276062,139.5,792.3580933,286.2705994,511.5,282.2976074,972.9710083,635.1010742,526.453125,
09-02-2000 00:00,325.1581116,621.7692261,418.6872864,2785.350342,634.890625,,,1032.894653,,179.3276062,146.5,805.895813,273.6348877,508.5,284.663208,979.1682739,626.5698853,516.4675293,
10-02-2000 00:00,345.7114868,613.0548706,445.9718018,2695.997314,612.0153198,,,1042.105225,,179.3276062,142.25,790.7653809,277.9848938,506.5,286.2402954,986.914917,620.8825073,512.8446045,
11-02-2000 00:00,339.7070923,596.0618896,406.6690979,2683.672607,579.5081787,,,1018.421021,,175.0238037,143.5,750.9484253,272.5992126,505,288.605896,972.9710083,619.9345093,494.6848145,
14-02-2000 00:00,330.931488,601.7261963,390.1034851,2486.479736,551.0144043,,,947.3684082,,177.8930054,139.25,710.335083,274.6705933,503.5,288.605896,962.1257935,613.2991943,483.8009033,
15-02-2000 00:00,332.0862122,616.9763184,366.0671997,2424.856934,540.1787109,,,968.4210205,,167.8506927,131,717.5020752,284.1990967,501,287.0289001,952.829895,593.8670044,450.2060852,
16-02-2000 00:00,357.4891968,654.0123291,387.5050049,2403.289063,572.685791,,,981.5789185,,152.0697937,135.5,797.1361084,280.0563049,501,285.4518127,934.2380981,603.3461304,452.0325928,
17-02-2000 00:00,368.8051147,656.190918,386.2056885,2276.962402,600.7783203,,,986.8421021,,152.0697937,148.75,788.3764038,270.9419861,501,285.4518127,940.4354248,603.3461304,474.7135925,
18-02-2000 00:00,380.5827942,625.2550049,386.5306091,2400.208008,617.2324219,,,1047.368408,,153.5043945,150,781.2092896,280.2633972,499.5,286.2402954,952.829895,600.0283813,496.5112915,
21-02-2000 00:00,363.2626038,613.4906006,377.1109009,2264.637695,606.3967896,,,1018.421021,,147.7660065,151.75,774.0421753,293.313385,499.5,287.8174133,960.5764771,611.4033203,514.6560059,
22-02-2000 00:00,340.8617859,593.8833008,357.6220093,2162.960205,570.277771,,,960.5263062,,131.9851074,143,747.7630005,287.7206116,499.5,289.3945007,959.0272217,619.9345093,523.7283936,
23-02-2000 00:00,341.7854919,614.7977295,355.9978943,2190.69043,601.5808716,,,952.6314697,,123.3774033,149.25,739.7996216,285.02771,497.5,289.3945007,941.9846802,629.8875732,527.366394,
24-02-2000 00:00,337.8595886,625.6906738,350.1512146,2153.716797,642.9169922,,,934.2105103,,126.2465973,149.5,700.7789917,281.7134094,497.5,288.605896,937.336792,624.6740723,523.7283936,
25-02-2000 00:00,330.931488,630.0479126,337.1585999,2169.122314,658.1671753,,,957.8947144,,129.1159058,149,720.6875,280.0563049,497.5,284.663208,988.4641724,634.1531982,520.1055298,
28-02-2000 00:00,328.8530884,627.4334717,350.4760132,2341.66626,670.2069092,,,934.2105103,,126.2465973,151.5,727.0582275,285.8562927,497.5,283.8746948,991.5629272,635.1010742,511.9313049,
29-02-2000 00:00,352.4085999,642.6837158,378.7349854,2566.589355,717.5628052,,,994.7368164,,123.3774033,154.5,743.781311,287.9277039,497.5,283.0860901,997.7600708,654.5333252,507.3951111,
01-03-2000 00:00,340.8617859,626.9978027,368.6657104,2541.940186,719.1680908,,,1044.736816,,124.8119965,157.75,789.9689941,310.0918884,496.5,289.3945007,1017.901184,666.8562012,503.7721863,
02-03-2000 00:00,339.2453003,616.9763184,372.8883057,2705.240723,701.5100098,,,1055.263062,,124.8119965,156.5,779.6165771,303.2561951,496.5,313.0506897,1042.690308,666.3822021,495.5979919,
03-03-2000 00:00,348.7135925,614.7977295,367.366394,2652.861328,681.0426025,,,1063.157837,,124.8119965,153.25,809.8775024,308.2276001,496.5,309.8965149,1025.647827,666.3822021,491.9601135,
06-03-2000 00:00,349.6373901,599.9832764,356.97229,2717.565186,634.0878906,,,1055.263062,,124.8119965,154,795.543396,308.8490906,496.5,312.262207,1020.999878,675.3873901,496.5112915,
07-03-2000 00:00,349.8682861,599.9832764,348.8518982,2618.96875,630.4760742,,,1026.315674,,124.8119965,146,744.5776978,307.1918945,496.5,313.0506897,1072.127319,682.4968262,494.6848145,
08-03-2000 00:00,348.2518005,612.1834106,346.2533875,2538.859131,647.331604,,,1007.894714,,117.6389008,140.75,735.0216064,302.2204895,496.5,328.8215027,1131.001343,679.6530151,520.1055298,
09-03-2000 00:00,341.5545959,614.3619995,335.859314,2508.047852,644.1209717,,,1002.63147,,123.3774033,148,725.4655151,314.8562012,497,324.8788147,1126.353394,678.7050781,529.1779175,
10-03-2000 00:00,343.6329956,617.8477783,358.2716064,2464.911865,646.1276245,,,969.7368164,,122.6601028,149,754.9301147,308.2276001,497,324.8788147,1127.90271,677.7572021,530.9893188,
13-03-2000 00:00,342.9401855,603.4691162,355.023407,2375.558838,637.2985229,,,939.4735718,,133.419693,143.5,738.2069702,299.3204956,497,321.7247009,1103.113647,678.2310791,532.8157959,
14-03-2000 00:00,340.6308899,601.2905273,365.417511,2452.587402,637.2985229,,,971.0526123,,150.2765045,147,752.5410767,289.5848083,507,320.9360962,1118.606812,677.2832031,539.1635132,
15-03-2000 00:00,344.0949097,610.8762817,358.2716064,2372.477539,646.1276245,,,989.4735718,,166.4160004,155,755.7263794,290.6205139,506.5,309.1080017,1113.958862,663.5385132,547.3375854,
16-03-2000 00:00,375.7331848,635.7122192,403.42099,2529.615723,664.1870728,,,1103.947266,,170.7198944,159,787.5800171,291.656311,504,309.1080017,1146.494629,662.1165771,553.6853027,
17-03-2000 00:00,347.0971069,639.633606,390.4283142,2495.723145,693.0822144,,,1081.578857,,164.9813995,155.25,775.6348877,306.5704956,503.5,309.1080017,1163.536987,669.6998901,559.1347046,
20-03-2000 00:00,350.7921143,639.197876,390.4283142,2512.669434,694.2861938,,,1076.315674,,156.0149994,156.75,771.6531982,305.53479,503,305.1653137,1166.635742,674.9135132,575.4680176,
21-03-2000 00:00,345.7114868,636.1478882,389.7786865,2384.802246,684.65448,,,1068.421021,,157.8083038,155.5,773.2459106,294.1419983,501.5,305.9537964,1149.59314,682.4968262,566.3956299,
22-03-2000 00:00,356.5654907,647.9122925,389.7786865,2333.963379,685.8583984,,,1048.684204,,140.5928955,156.75,783.996521,304.9133911,501.5,302.7997131,1154.241089,684.8665161,581.8306885,
23-03-2000 00:00,360.9533081,646.1693726,410.5668945,2363.234131,683.0491943,,,1047.368408,,144.896698,155.5,782.4038086,305.9490967,501.5,299.6455078,1192.974121,703.3508301,587.2800903,
24-03-2000 00:00,380.3518982,673.1838989,432.0046997,2494.182617,722.3787231,,,1100,,149.2006073,161,783.2001953,329.5632935,504,304.3768005,1250.298828,737.475708,639.0046997,
27-03-2000 00:00,385.6633911,660.9838257,429.7309875,2608.184814,722.7800293,,,1084.210449,,156.373703,162.25,751.3466187,330.598999,521.5,316.204895,1265.791992,731.788208,658.0776978,
28-03-2000 00:00,378.9663086,654.4481201,430.7055054,2595.860352,737.6289063,,,1117.105225,,156.373703,161.25,755.3283081,341.7846985,522.5,317.7820129,1275.087891,726.100708,668.9614868,
29-03-2000 00:00,386.1253052,655.319519,419.3369141,2626.671631,734.0170288,,,1144.736816,,153.5043945,158.75,734.2252808,337.2276001,524,317.7820129,1268.890625,733.210083,658.0776978,
30-03-2000 00:00,390.9750061,633.9692993,410.8916931,2712.943604,689.871582,,,1152.63147,,153.5043945,157.5,733.8270874,336.6061096,529,318.5704956,1262.693359,700.9810181,643.5559082,
31-03-2000 00:00,383.8158875,645.7337036,430.0559082,2843.89209,685.8583984,,,1151.315674,,152.0697937,162.75,753.7355957,332.2561035,529,316.9934082,1247.200195,709.9862061,631.7437744,
03-04-2000 00:00,409.2189026,610.0048218,444.997406,2914.758301,717.161499,,,1202.63147,,157.8083038,175.5,779.2185059,321.6918945,529,313.8392029,1236.354858,680.6008911,619.0484009,
04-04-2000 00:00,422.1513977,611.7476807,481.7015076,3115.032227,765.3201294,,,1252.63147,,150.6351929,180.75,847.305481,319.2062073,530,310.6850891,1217.763062,690.5540161,609.0628052,
05-04-2000 00:00,379.6590881,619.1549072,463.1871033,2987.165039,721.1746826,,,1205.263062,,153.5043945,179.5,808.2849121,316.9276123,530,309.8965149,1214.664551,693.3977051,609.9611206,
06-04-2000 00:00,373.6546936,617.4119873,432.979187,2991.786621,693.4835205,,,1164.473633,,150.6351929,172.75,774.838623,319.8276062,532.5,313.0506897,1228.608398,710.934082,619.9467163,
07-04-2000 00:00,374.1166077,616.9763184,423.5595093,3041.084961,719.9708252,,,1167.105225,,153.5043945,172.5,783.2001953,317.3418884,536.5,313.8392029,1219.3125,689.6060791,629.019104,
10-04-2000 00:00,390.743988,617.8477783,436.2273865,2984.083984,740.8394775,,,1200,,151.3524933,173.75,778.4221191,317.3418884,539,312.262207,1216.213745,698.6113281,624.4829102,
11-04-2000 00:00,387.5108948,615.6691895,431.6799011,2964.056396,721.1746826,,,1173.684204,,150.6351929,173.25,739.0032959,324.7990112,540.5,311.4736023,1211.565918,701.4550171,627.2075806,
12-04-2000 00:00,393.5152893,619.1549072,437.5266113,2982.543213,738.8328857,,,1163.157837,,149.2006073,166,794.348877,327.2846985,541.5,309.1080017,1216.213745,700.5070801,629.932312,
13-04-2000 00:00,388.4346924,614.7977295,433.6288147,2979.462158,730.8063965,,,1198.684204,,150.6351929,165,792.7562256,324.7990112,542.5,313.0506897,1217.763062,697.1893921,633.5701904,
14-04-2000 00:00,390.0512085,614.3619995,427.4573059,2900.893066,704.3192139,,,1200,,144.896698,159.75,733.428894,329.7703857,542.5,314.6278076,1234.805542,702.4028931,633.5701904,
17-04-2000 00:00,372.5000916,604.3405151,408.2932129,2851.594971,666.5949707,,,1182.894653,,134.8544006,153,707.5479126,323.1419067,517.5,309.1080017,1219.3125,699.5592041,628.1207886,
18-04-2000 00:00,375.2713013,613.9262695,406.3442993,2890.109131,660.9765015,,,1192.105225,,134.8544006,151.75,724.2709961,318.9989929,516.5,316.9934082,1250.298828,709.512207,640.8311157,
19-04-2000 00:00,378.5043945,618.2835083,416.0888062,2940.947998,656.5620117,,,1181.578857,,141.1667023,156.25,727.0582275,331.2203979,516.5,315.4162903,1244.10144,702.8768921,646.265625,
20-04-2000 00:00,378.042511,623.076416,429.7309875,3008.73291,664.5883789,,,1163.157837,,138.4409027,157.5,748.5593872,339.7132874,516.5,316.9934082,1244.10144,709.512207,645.3673096,
21-04-2000 00:00,378.042511,623.076416,429.7309875,3008.73291,664.5883789,,,1163.157837,,138.4409027,157.5,691.8599854,339.7132874,516.5,316.9934082,1244.10144,709.512207,645.3673096,
24-04-2000 00:00,378.042511,623.076416,429.7309875,3008.73291,664.5883789,,,1163.157837,,138.4409027,157.5,691.8599854,339.7132874,516.5,316.9934082,1244.10144,709.512207,645.3673096,
25-04-2000 00:00,387.7419128,625.6906738,451.4937134,3081.139893,690.6743164,,,1223.684204,,143.4620972,164.75,778.0239258,360.4274902,517.5,316.204895,1236.354858,709.512207,638.1063843,
26-04-2000 00:00,393.5152893,619.1549072,435.9024963,3167.411621,666.1937256,,,1225,,139.1582031,169.25,752.5410767,347.7918091,519,317.7820129,1262.693359,718.991394,646.265625,
27-04-2000 00:00,378.042511,613.9262695,415.1142883,3064.193604,694.6875,,,1203.947266,,139.1582031,164.25,768.4678955,347.1704102,520,332.7641907,1296.77832,734.15802,645.3673096,
28-04-2000 00:00,379.1972046,619.5905762,407.9684143,3070.355713,691.0756226,,,1207.894653,,144.896698,167.5,785.190979,354.4204102,521,339.0726013,1306.074219,734.15802,644.4541016,
01-05-2000 00:00,379.1972046,619.5905762,407.9684143,3070.355713,691.0756226,,,1207.894653,,144.896698,167.5,725.7841187,354.4204102,521,339.0726013,1306.074219,734.15802,644.4541016,
02-05-2000 00:00,378.7352905,622.640686,417.0632019,3088.842529,694.6875,,,1244.736816,,146.3312988,170.25,784.3947144,356.2846069,527.5,346.9580078,1346.356445,731.314209,653.5264893,
03-05-2000 00:00,381.0447083,612.6190796,418.6872864,3061.112305,698.2993774,,,1210.526245,,150.6351929,161.75,756.1245728,362.7060852,527.5,346.1694031,1309.172852,725.152771,659.8892212,
04-05-2000 00:00,378.2734985,615.6691895,425.833313,3115.032227,686.2597046,,,1186.842041,,164.9813995,160,751.3466187,358.7703857,546,339.8611145,1301.42627,732.736084,662.6138916,
05-05-2000 00:00,376.8879089,616.9763184,414.7894897,3215.169434,696.2927856,,,1169.736816,,176.4584045,152.25,733.8270874,360.4274902,557.5,341.4382019,1298.327637,729.418396,664.425293,
08-05-2000 00:00,366.264801,612.1834106,397.2495117,3176.655029,676.2266846,,,1184.210449,,172.1544952,159.75,726.2619019,356.0775146,557.5,343.8038025,1309.172852,726.100708,675.3242188,
09-05-2000 00:00,361.8770142,613.0548706,388.4794922,3110.410645,666.5949707,,,1194.736816,,172.1544952,158,744.1795044,355.4560852,575,341.4382019,1316.919434,734.631897,676.2224121,
10-05-2000 00:00,355.8727112,618.2835083,395.6253967,3128.897461,677.4307251,,,1189.473633,,179.3276062,162.5,748.1611938,354.6275024,575,337.4955139,1320.018066,746.006897,683.4833984,
11-05-2000 00:00,355.4107971,624.3834839,409.9172974,3279.873291,703.1152954,,,1210.526245,,173.5890961,170.75,750.5501709,357.1131897,575,339.8611145,1316.919434,760.6995239,679.8604126,
12-05-2000 00:00,363.7244873,634.4050293,406.0195007,3336.874512,699.9047241,,,1217.105225,,173.5890961,173.25,772.449585,362.0845947,575,344.5922852,1316.919434,778.2359009,680.758606,
15-05-2000 00:00,357.7200928,634.8408203,415.7640076,3321.46875,705.9244995,,,1209.210449,,176.4584045,172,785.190979,366.6418152,573.5,350.9006958,1293.679688,782.5015259,674.4110107,
16-05-2000 00:00,361.1842041,640.9407959,432.6543884,3375.388672,732.010376,,,1218.421021,,173.5890961,175,793.5526123,374.7203064,577.5,350.9006958,1275.087891,788.6629028,664.425293,
17-05-2000 00:00,359.3367004,626.9978027,430.7055054,3330.958496,701.1085815,,,1200,,172.1544952,171.25,774.4404297,379.8988953,587,361.1517029,1289.031738,782.9754028,665.338623,
18-05-2000 00:00,366.7267151,626.5620728,426.8077087,3321.715088,728.7998047,,,1209.210449,,172.1544952,171.25,782.4038086,395.2273865,590,359.574585,1285.933105,780.1317139,671.6862793,
19-05-2000 00:00,363.4935913,626.9978027,418.6872864,3367.963135,737.2276001,,,1197.368408,,165.6987,168.5,790.3671875,385.2846069,590,357.2090149,1312.271484,780.1317139,678.0338745,
22-05-2000 00:00,374.5784912,626.9978027,426.1581116,3356.901855,714.7536011,,,1242.105225,,169.2852936,162,752.5410767,370.3703003,593.5,353.2662964,1324.666016,786.7670898,680.758606,
23-05-2000 00:00,381.2756042,632.6621704,431.3551025,3358.719727,722.3787231,,,1275,,162.1121979,164,751.3466187,360.4274902,593.5,349.3236084,1316.919434,763.0692749,678.0338745,
24-05-2000 00:00,400.6742859,633.0979004,465.4607849,3398.497314,716.7601929,,,1321.052612,,162.1121979,166.75,774.838623,372.8559875,598,350.9006958,1301.42627,784.3972778,670.7730103,
25-05-2000 00:00,395.824585,633.0979004,469.6834106,3475.525635,721.5759888,,,1306.578857,,160.677597,166,800.7196045,376.1702881,598,350.1120911,1306.074219,784.3972778,668.9614868,
26-05-2000 00:00,395.362793,637.0192871,472.2818909,3414.235596,705.5231934,,,1368.421021,,160.677597,168.75,788.7744751,367.4703064,599.5,349.3236084,1302.975586,779.6577759,659.8892212,
29-05-2000 00:00,395.362793,637.0192871,472.2818909,3414.241699,705.5231934,,,1368.421021,,160.677597,168.8000031,729.0490112,367.4703064,599.5,349.3236084,1302.975586,779.6577759,659.8892212,
30-05-2000 00:00,407.6023865,637.8908081,481.7015076,3404.659424,716.7601929,,,1364.473633,,160.677597,170,808.2849121,361.8775024,600.5,349.3236084,1293.679688,775.3920898,656.2512207,
31-05-2000 00:00,401.5979919,643.1193848,470.3330078,3386.480713,691.0756226,,,1336.842041,,166.4160004,168,805.4976807,331.4276123,601.5,350.9006958,1276.637207,748.8505859,651.7150269,
01-06-2000 00:00,401.1362,650.9622803,470.3330078,3442.00293,697.4967041,,,1318.421021,,157.8083038,171,808.2849121,352.1418152,602.5,365.0943909,1335.51123,763.0692749,653.5264893,
02-06-2000 00:00,393.9771118,661.8552856,470.982605,3389.253906,687.8649902,,,1311.842041,,162.1121979,172,813.8591919,371.4060059,605,360.3631897,1368.046875,765.4390869,657.1644287,
05-06-2000 00:00,399.7504883,670.1339111,463.1871033,3415.443604,675.4240723,,,1315.789429,,156.373703,172.5,811.4702148,352.1418152,605,361.1517029,1386.638672,752.6422729,661.7006226,
06-06-2000 00:00,405.0621033,676.2338867,482.3511963,3497.09375,666.9962769,,,1334.210449,,154.9391022,175,831.3787231,355.4560852,606,360.3631897,1403.681152,746.006897,660.8024292,
07-06-2000 00:00,406.2167969,673.6196289,472.931488,3478.606689,658.9699097,,,1322.368408,,162.1121979,178,812.2666016,347.9989929,608.5,364.3059082,1412.977051,750.7463989,659.8892212,
08-06-2000 00:00,406.9096069,671.0053101,463.1871033,3423.14624,650.1408081,,,1307.894653,,157.8083038,171.25,795.543396,339.9204102,608.5,364.3059082,1397.483887,761.1735229,659.8892212,
09-06-2000 00:00,403.9074097,671.87677,450.194397,3430.849121,651.7460938,,,1328.947266,,160.677597,169.25,797.1361084,331.4276123,611.5,359.574585,1360.300293,758.3297119,653.5264893,
12-06-2000 00:00,401.82901,671.87677,436.8770142,3349.198975,652.9500732,,,1328.947266,,163.5467987,172,768.4678955,331.4276123,614,352.4778137,1366.497559,753.59021,652.6281738,
13-06-2000 00:00,399.5195923,676.6696777,434.2785034,3266.193115,642.9169922,,,1355.263062,,163.5467987,170,768.4678955,338.8847046,620,350.1120911,1371.145508,734.631897,654.4396973,
14-06-2000 00:00,399.5195923,682.3339844,443.6980896,3264.467529,654.9567261,,,1371.052612,,162.1121979,170,768.4678955,338.8847046,621,355.631897,1386.638672,734.631897,658.0776978,
15-06-2000 00:00,404.1383057,682.7697144,430.7055054,3284.710693,666.1937256,,,1376.315674,,167.8506927,175,746.9666748,335.5704041,622.5,354.0548096,1395.93457,735.5797729,658.9758911,
16-06-2000 00:00,400.4432983,674.9268188,421.9354858,3255.224121,672.6148071,,,1400,,166.4160004,172.25,758.1154175,328.3204041,623.5,354.8434143,1395.93457,748.8505859,657.1644287,
19-06-2000 00:00,389.1275024,666.6480713,417.0632019,3256.949707,671.8121948,,,1381.578857,,166.4160004,172.5,783.5983276,344.2703857,623.5,356.4205017,1392.83606,744.1110229,657.1644287,
20-06-2000 00:00,387.9728088,665.3410034,413.1654053,3275.436523,667.7990112,,,1348.684204,,172.1544952,171.5,768.4678955,336.3989868,623.5,358.7861023,1386.638672,748.8505859,655.3530273,
21-06-2000 00:00,382.6612854,657.0623779,401.4721069,3229.034424,648.5355225,,,1357.894653,,175.0238037,167,741.3922729,327.2846985,623.5,379.2880859,1402.131958,730.366272,655.3530273,
22-06-2000 00:00,369.9598083,643.5551147,394.0013123,3201.304199,648.5355225,,,1338.157837,,175.0238037,164,748.5593872,329.3562012,623.5,374.5568848,1399.033203,750.7463989,655.3530273,
23-06-2000 00:00,361.4151001,644.8623047,391.4028015,3145.905273,658.1671753,,,1342.105225,,190.5894012,168,766.8751831,331.4276123,624,380.0766907,1392.83606,765.4390869,657.1644287,
26-06-2000 00:00,370.8835144,647.9122925,408.6180115,3133.519287,667.7990112,,,1326.315674,,183.6315002,167.5,756.5228271,331.2203979,624,384.0194092,1383.540039,744.1110229,660.8024292,
27-06-2000 00:00,376.4259949,652.7052002,404.7202148,3173.573975,662.9830933,,,1332.894653,,186.5007019,160,742.9849854,328.9418945,624,385.5964966,1380.441406,722.309082,663.512085,
28-06-2000 00:00,373.1929016,650.0908813,406.0195007,3256.949707,667.7990112,,,1363.157837,,186.5007019,158,741.3922729,328.5275879,624,380.0766907,1375.793457,729.892395,664.425293,
29-06-2000 00:00,369.9598083,651.8336792,415.7640076,3340.201904,657.364624,,,1375,,190.8045959,159,742.9849854,327.2846985,624,374.5568848,1383.540039,720.413208,664.425293,
30-06-2000 00:00,379.4281921,658.3695068,405.3699036,3407.740479,660.5751953,,,1447.368408,,187.0746002,154.5,770.8568726,335.5704041,622.5,369.0371094,1375.793457,748.8505859,665.338623,
03-07-2000 00:00,381.0447083,656.190918,401.7969055,3352.280029,661.3778076,,,1417.105225,,193.6737976,162.75,794.7470703,332.2561035,622.5,368.2485962,1378.89209,743.1630859,658.9758911,
04-07-2000 00:00,367.1885071,656.6265869,392.7020874,3327.631104,673.4174805,,,1414.473633,,186.5007019,166,789.9689941,331.4276123,621.5,372.1913147,1386.638672,739.371521,662.6138916,
05-07-2000 00:00,346.4042969,657.9337769,383.2824097,3164.423096,667.7990112,,,1415.789429,,195.8258057,163,779.6165771,331.4276123,621.5,371.40271,1375.793457,740.319397,664.425293,
06-07-2000 00:00,340.6308899,656.190918,382.6328125,3210.670898,660.9765015,,,1386.842041,,196.5431061,160.5,768.4678955,330.598999,625,371.40271,1399.033203,746.4807739,674.4110107,
07-07-2000 00:00,344.0949097,652.2694702,395.9501953,3210.670898,686.2597046,,,1386.842041,,196.5431061,162,750.9484253,333.0846863,624,375.3453979,1399.033203,745.059021,688.9328003,
10-07-2000 00:00,342.247406,668.3909912,379.384613,3201.42749,712.7470093,,,1439.473633,,195.1085052,161,753.3374023,331.4276123,624,391.9047852,1414.526367,743.1630859,691.6574707,
11-07-2000 00:00,346.4042969,701.5056152,374.5123901,3247.675293,719.1680908,,,1457.894653,,196.5431061,157,757.3190918,335.5704041,624,392.6932983,1414.526367,744.1110229,699.831604,
12-07-2000 00:00,350.7921143,738.9772949,378.7349854,3108.900879,735.2210083,,,1430.263062,,193.6737976,164,750.1519775,338.4703979,624,388.7506104,1412.977051,744.1110229,699.831604,
13-07-2000 00:00,350.7921143,728.5200806,395.9501953,3173.666504,729.602478,,,1430.263062,,196.5431061,167,750.1519775,334.7419128,624,386.3850098,1409.878418,737.949585,699.831604,
14-07-2000 00:00,349.8682861,728.5200806,405.045105,3176.655029,754.484375,,,1440.789429,,196.5431061,167,758.9118042,334.7419128,625,383.2308044,1409.878418,737.475708,699.831604,
17-07-2000 00:00,356.1036072,737.234375,396.9247131,3247.52124,749.6685181,,,1440.789429,,197.2604065,171.5,785.9873047,334.7419128,625,376.9224854,1409.878418,739.371521,699.831604,
18-07-2000 00:00,349.8682861,727.6486206,393.6765137,3250.602539,749.6685181,,,1471.052612,,193.6737976,171.5,804.3032227,327.2846985,626.5,372.9797974,1391.286621,737.475708,705.2661133,
